Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,receiver_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Agholor, Nelson",LVR,KAN,5,13.7,4900,14.7,3600,13.7,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Agholor,Nelson,2020,WR,RWR,15,Active,Nelson Agholor,1993-05-24,6-0,198,Southern California,Berkeley Prep (FL),00-0031549,2971618,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,28408,10132,9453,16781,2325,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,"Agholor, Nelson","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,2020_05_LV_KC,LVR,N.Agholor,2,2,1,67,67,0,0,0,0,2,67,1,28,39,39,5.05724796641152
"Agholor, Nelson",LVR,LAC,9,12.5,5000,13.5,4700,12.5,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Agholor,Nelson,2020,WR,RWR,15,Active,Nelson Agholor,1993-05-24,6-0,198,Southern California,Berkeley Prep (FL),00-0031549,2971618,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,28408,10132,9453,16781,2325,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,"Agholor, Nelson","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,2020_09_LV_LAC,LVR,N.Agholor,3,3,1,55,55,0,0,0,1,2,55,1,1,71,54,5.58747415972175
"Agholor, Nelson",LVR,NWE,3,4.2,4800,5.2,3800,4.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Agholor,Nelson,2020,WR,RWR,15,Active,Nelson Agholor,1993-05-24,6-0,198,Southern California,Berkeley Prep (FL),00-0031549,2971618,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,28408,10132,9453,16781,2325,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,"Agholor, Nelson","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_03_LV_NE,LVR,N.Agholor,3,3,0,32,32,0,0,1,1,2,32,0,6,33,26,0.539319618139416
"Agholor, Nelson",LVR,NYJ,13,5.8,5400,7.8,5200,5.8,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,Agholor,Nelson,2020,WR,RWR,15,Active,Nelson Agholor,1993-05-24,6-0,198,Southern California,Berkeley Prep (FL),00-0031549,2971618,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,28408,10132,9453,16781,2325,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971618.png' height='20'></img>,"Agholor, Nelson","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,2020_13_LV_NYJ,LVR,N.Agholor,11,11,0,38,38,0,0,1,7,4,38,0,13,215,25,-3.692523465259
"Agnew, Jamal",DET,GNB,14,2,4800,2.5,3000,2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,Agnew,Jamal,2020,WR,SWR,39,Active,Jamal Agnew,1995-04-03,5-10,190,San Diego,Point Loma (CA),00-0033572,3061612,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,12205,11920,19044,4198,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,"Agnew, Jamal","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,2020_14_GB_DET,DET,J.Agnew,1,1,0,4,4,0,0,0,0,1,4,0,0,4,4,-0.17762566433521
"Agnew, Jamal",DET,HOU,12,0,4800,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,Agnew,Jamal,2020,WR,SWR,39,Active,Jamal Agnew,1995-04-03,5-10,190,San Diego,Point Loma (CA),00-0033572,3061612,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,12205,11920,19044,4198,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,"Agnew, Jamal","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,2020_12_HOU_DET,DET,J.Agnew,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.65497171343304
"Agnew, Jamal",DET,MIN,17,-2,4600,-1,3000,-2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,Agnew,Jamal,2020,WR,SWR,39,Active,Jamal Agnew,1995-04-03,5-10,190,San Diego,Point Loma (CA),00-0033572,3061612,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,12205,11920,19044,4198,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,"Agnew, Jamal","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Agnew, Jamal",DET,TAM,16,6,4600,6,3000,6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,Agnew,Jamal,2020,WR,SWR,39,Active,Jamal Agnew,1995-04-03,5-10,190,San Diego,Point Loma (CA),00-0033572,3061612,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,12205,11920,19044,4198,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,"Agnew, Jamal","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Agnew, Jamal",DET,CHI,13,3.4,4600,4.4,3000,3.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,Agnew,Jamal,2020,WR,SWR,39,Active,Jamal Agnew,1995-04-03,5-10,190,San Diego,Point Loma (CA),00-0033572,3061612,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,12205,11920,19044,4198,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,"Agnew, Jamal","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,2020_13_DET_CHI,DET,J.Agnew,2,2,0,24,24,0,0,0,0,2,24,0,24,0,0,1.93578039517161
"Agnew, Jamal",DET,TEN,15,2.5,4700,3,3000,2.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,Agnew,Jamal,2020,WR,SWR,39,Active,Jamal Agnew,1995-04-03,5-10,190,San Diego,Point Loma (CA),00-0033572,3061612,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,12205,11920,19044,4198,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3061612.png' height='20'></img>,"Agnew, Jamal","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_15_DET_TEN,DET,J.Agnew,1,1,0,13,13,0,0,1,0,1,13,0,13,0,0,1.00849524140358
"Aiyuk, Brandon",SFO,LAR,6,8.2,5500,9.2,4300,8.2,16,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_06_LA_SF,SFO,B.Aiyuk,3,3,1,12,12,0,0,0,1,2,12,1,14,42,-2,3.23401157793705
"Aiyuk, Brandon",SFO,MIA,5,5.9,5600,7.4,5200,5.9,17,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_05_MIA_SF,SFO,B.Aiyuk,6,6,0,44,44,0,0,1,3,3,44,0,11,113,33,-0.995003232499585
"Aiyuk, Brandon",SFO,PHI,4,12.6,5100,13.6,5000,12.6,13,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_04_PHI_SF,SFO,B.Aiyuk,5,5,0,18,18,0,0,1,3,2,18,0,1,25,17,1.48518507700646
"Aiyuk, Brandon",SFO,WAS,14,16.9,6700,24.9,5400,16.9,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_14_WAS_SF,SFO,B.Aiyuk,16,16,0,122,122,0,0,0,6,10,119,0,67,105,52,1.12691311183153
"Aiyuk, Brandon",SFO,ARI,16,3.6,7800,4.1,6700,3.6,26,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_16_SF_ARI,SFO,B.Aiyuk,2,2,0,15,15,0,0,0,1,1,15,0,0,26,15,0.34038095548749
"Aiyuk, Brandon",SFO,DAL,15,17.8,6900,22.3,6300,17.8,24,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_15_SF_DAL,SFO,B.Aiyuk,13,13,1,73,73,1,0,2,3,9,73,1,25,123,48,-1.7618066672585
"Aiyuk, Brandon",SFO,NOR,10,16.2,6500,19.7,5700,16.2,21,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_10_SF_NO,SFO,B.Aiyuk,14,14,1,75,75,1,0,3,6,7,75,1,33,85,42,-2.02150309295939
"Aiyuk, Brandon",SFO,NWE,7,14.5,5500,20.5,4100,14.5,17,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_07_SF_NE,SFO,B.Aiyuk,7,7,0,115,115,1,0,0,0,6,115,0,53,105,62,8.20601812214591
"Aiyuk, Brandon",SFO,NYG,3,18.6,4800,21.1,4100,18.6,15,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,2020_03_SF_NYG,SFO,B.Aiyuk,8,8,0,70,70,0,0,1,3,5,70,0,15,82,55,4.28972933341307
"Aiyuk, Brandon",SFO,NYJ,2,3.1,4900,4.1,4300,3.1,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,2020_02_SF_NYJ,SFO,B.Aiyuk,3,3,0,21,21,0,0,1,1,2,21,0,22,-6,-1,1.40057399915531
"Aiyuk, Brandon",SFO,SEA,8,19.1,5900,23.1,5800,19.1,22,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Aiyuk,Brandon,2020,WR,LWR,11,Active,Brandon Aiyuk,1998-03-17,6-1,206,Arizona State,McQueen (NV),00-0036261,4360438,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,14386,84109,21747,6803,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4360438.png' height='20'></img>,"Aiyuk, Brandon","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_08_SF_SEA,SFO,B.Aiyuk,10,10,1,91,91,0,0,0,2,8,91,1,24,93,67,8.55649763494148
"Akins, Jordan",HOU,BAL,2,9,4600,12.5,3300,9,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Akins,Jordan,2020,TE,TE,88,Active,Jordan Akins,1992-04-19,6-4,243,Central Florida,Union Grove (GA),00-0034364,3128452,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,31068,12568,47050,19903,5032,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png' height='20'></img>,"Akins, Jordan","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_02_BAL_HOU,HOU,J.Akins,7,7,0,55,55,0,0,0,0,7,55,0,36,19,19,1.38535411504563
"Akins, Jordan",HOU,CIN,16,5.9,5100,7.9,3300,5.9,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Akins,Jordan,2020,TE,TE,88,Active,Jordan Akins,1992-04-19,6-4,243,Central Florida,Union Grove (GA),00-0034364,3128452,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,31068,12568,47050,19903,5032,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png' height='20'></img>,"Akins, Jordan","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_16_CIN_HOU,HOU,J.Akins,4,4,0,39,39,0,0,1,0,4,39,0,20,19,19,2.19651335262461
"Akins, Jordan",HOU,IND,13,2,5200,3,2900,2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Akins,Jordan,2020,TE,TE,88,Active,Jordan Akins,1992-04-19,6-4,243,Central Florida,Union Grove (GA),00-0034364,3128452,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,31068,12568,47050,19903,5032,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png' height='20'></img>,"Akins, Jordan","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_13_IND_HOU,HOU,J.Akins,3,3,0,10,10,0,0,0,1,2,10,0,6,22,4,-1.61419545544777
"Akins, Jordan",HOU,MIN,4,6.1,4900,7.6,3300,6.1,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Akins,Jordan,2020,TE,TE,88,Active,Jordan Akins,1992-04-19,6-4,243,Central Florida,Union Grove (GA),00-0034364,3128452,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,31068,12568,47050,19903,5032,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png' height='20'></img>,"Akins, Jordan","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_04_MIN_HOU,HOU,J.Akins,3,3,0,46,46,0,0,0,0,3,46,0,20,26,26,3.71514688807656
"Akins, Jordan",HOU,NWE,11,10.8,4900,13.3,2500,10.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Akins,Jordan,2020,TE,TE,88,Active,Jordan Akins,1992-04-19,6-4,243,Central Florida,Union Grove (GA),00-0034364,3128452,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,31068,12568,47050,19903,5032,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png' height='20'></img>,"Akins, Jordan","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_11_NE_HOU,HOU,J.Akins,6,6,0,83,83,0,0,1,1,5,83,0,33,66,50,6.14074363248097
"Akins, Jordan",HOU,TEN,17,1.4,5000,1.9,3300,1.4,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,Akins,Jordan,2020,TE,TE,88,Active,Jordan Akins,1992-04-19,6-4,243,Central Florida,Union Grove (GA),00-0034364,3128452,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,31068,12568,47050,19903,5032,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128452.png' height='20'></img>,"Akins, Jordan","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_17_TEN_HOU,HOU,J.Akins,2,2,0,9,9,0,0,1,1,1,9,0,1,14,8,-0.324958830843822
