Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,passer_player_name,nopass,noplays,touchdown,yards_gained,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa
"Barkley, Matt",BUF,TEN,5,0.88,6200,0.88,5000,0.88,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png' height='12'></img>,Barkley,Matt,2020,QB,QB,5,Active,Matt Barkley,1990-09-08,6-2,234,Southern California,Mater Dei (CA),00-0030533,15948,da7cb0cc-543e-47d5-b29a-2ba2b341bd14,26721,8004,7880,14855,1338,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15948.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15948.png' height='20'></img>,"Barkley, Matt","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,2020_05_BUF_TEN,BUF,M.Barkley,5,5,0,22,22,0,0,0,2,3,22,0,2,18,20,-3.523927112401
"Beathard, C.J.",SFO,MIA,5,5.76,6000,6.76,5300,5.76,23,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Beathard,C.J.,2020,QB,QB,3,Active,C.J. Beathard,1993-11-16,6-2,215,Iowa,Battle Ground Academy (TN),00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,18973,4127,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png' height='20'></img>,"Beathard, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_05_MIA_SF,SFO,C.Beathard,18,20,1,74,94,0,2,5,9,9,94,1,55,154,39,-7.880294772884
"Beathard, C.J.",SFO,PHI,4,5.52,6000,5.52,4700,5.52,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Beathard,C.J.,2020,QB,QB,3,Active,C.J. Beathard,1993-11-16,6-2,215,Iowa,Battle Ground Academy (TN),00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,18973,4127,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png' height='20'></img>,"Beathard, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_04_PHI_SF,SFO,C.Beathard,19,19,0,129,138,0,1,4,5,14,138,0,50,126,88,3.91245843426441
"Beathard, C.J.",SFO,SEA,17,13.92,6600,14.92,5200,13.92,23,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Beathard,C.J.,2020,QB,QB,3,Active,C.J. Beathard,1993-11-16,6-2,215,Iowa,Battle Ground Academy (TN),00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,18973,4127,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png' height='20'></img>,"Beathard, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_17_SEA_SF,SFO,C.Beathard,37,40,1,242,273,0,3,7,12,25,273,1,102,288,171,4.98188995460992
"Beathard, C.J.",SFO,ARI,16,19.08,6800,20.08,5000,19.08,22,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Beathard,C.J.,2020,QB,QB,3,Active,C.J. Beathard,1993-11-16,6-2,215,Iowa,Battle Ground Academy (TN),00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,18973,4127,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png' height='20'></img>,"Beathard, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_16_SF_ARI,SFO,C.Beathard,22,25,3,171,182,0,3,4,9,13,182,3,109,145,73,2.28207536806892
"Beathard, C.J.",SFO,DAL,15,8,6200,8,5000,8,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Beathard,C.J.,2020,QB,QB,3,Active,C.J. Beathard,1993-11-16,6-2,215,Iowa,Battle Ground Academy (TN),00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,18973,4127,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png' height='20'></img>,"Beathard, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_15_SF_DAL,SFO,C.Beathard,7,7,1,100,100,0,0,0,2,5,100,1,28,80,72,6.2362157194665
"Beathard, C.J.",SFO,NOR,10,0,6300,0,5200,0,25,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Beathard,C.J.,2020,QB,QB,3,Active,C.J. Beathard,1993-11-16,6-2,215,Iowa,Battle Ground Academy (TN),00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,18973,4127,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png' height='20'></img>,"Beathard, C.J.","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_10_SF_NO,SFO,C.Beathard,1,1,0,0,0,0,0,0,1,0,0,0,0,45,0,-1.043005395215
"Blough, David",DET,TAM,16,2.76,6000,2.76,4000,2.76,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,Blough,David,2020,QB,QB,10,Active,David Blough,1995-07-31,6-0,200,Purdue,Creekview (TX),00-0035040,3116188,a259d6b2-0238-4f22-b3aa-de7132cf9285,32272,13630,46508,21277,6450,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116188.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116188.png' height='20'></img>,"Blough, David","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_16_TB_DET,DET,D.Blough,10,11,0,39,49,1,1,7,3,6,49,0,27,82,22,-9.72741845587734
"Boyle, Tim",GNB,ATL,4,-0.1,6000,-0.1,4300,-0.1,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",GNB,CHI,12,0,6000,0,4100,0,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",GNB,DET,2,-0.1,6000,-0.1,4100,-0.1,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",GNB,TEN,16,-0.3,6000,-0.3,4400,-0.3,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",GNB,HOU,7,-0.1,6000,-0.1,4200,-0.1,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",GNB,MIN,1,-0.2,6000,-0.2,4500,-0.2,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",GNB,SFO,9,-0.1,6000,-0.1,4000,-0.1,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,,,,,,,,,,,,,,,,,,,
"Boyle, Tim",GNB,TAM,6,0,6000,0,4100,0,20,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,Boyle,Tim,2020,QB,QB,8,Active,Tim Boyle,1994-10-03,6-4,233,Eastern Kentucky,Xavier (CT),00-0034177,3045169,d897b70f-29d9-477e-a72a-c9bfbadb70d3,31431,13109,21956,20283,5257,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3045169.png' height='20'></img>,"Boyle, Tim","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_06_GB_TB,GNB,T.Boyle,0,1,0,-11,0,0,1,1,0,0,0,0,0,0,0,-2.06141593540087
"Brady, Tom",TAM,ATL,17,31.26,8400,34.26,7200,31.26,33,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,2020_17_ATL_TB,TAM,T.Brady,41,41,4,391,399,1,1,2,14,26,399,4,184,447,215,21.9145303617345
"Brady, Tom",TAM,CAR,2,9.68,7600,10.68,6500,9.68,29,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_02_CAR_TB,TAM,T.Brady,35,35,1,217,217,1,0,1,11,23,217,1,110,234,107,0.524379743148724
"Brady, Tom",TAM,GNB,6,14.64,7500,14.64,6500,14.64,27,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,2020_06_GB_TB,TAM,T.Brady,27,27,2,166,166,0,0,4,10,17,166,2,72,231,94,6.48244893333624
"Brady, Tom",TAM,KAN,12,23.7,7900,26.7,6600,23.7,31,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,2020_12_KC_TB,TAM,T.Brady,41,42,3,342,345,2,1,7,12,27,345,3,141,392,204,7.2311040387873
"Brady, Tom",TAM,LAC,4,33.46,7300,36.46,6100,33.46,30,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,2020_04_LAC_TB,TAM,T.Brady,46,46,6,369,369,1,0,6,15,30,369,5,109,431,260,12.685636314257
"Brady, Tom",TAM,LAR,11,14.64,7900,14.64,6500,14.64,34,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,2020_11_LA_TB,TAM,T.Brady,48,49,2,209,216,2,1,5,20,26,216,2,83,420,133,-9.6281502451011
"Brady, Tom",TAM,MIN,14,15.64,7800,15.64,6900,15.64,33,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,2020_14_MIN_TB,TAM,T.Brady,23,22,2,196,196,0,0,3,8,15,196,2,57,228,139,8.70968550312825
"Brady, Tom",TAM,NOR,9,5.36,7800,5.36,6900,5.36,34,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,2020_09_NO_TB,TAM,T.Brady,38,41,0,186,209,3,3,9,13,22,209,0,80,365,129,-23.3233474628768
"Brady, Tom",TAM,ATL,15,23.4,7900,26.4,6600,23.4,34,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,2020_15_TB_ATL,TAM,T.Brady,45,48,2,365,390,0,3,7,14,31,390,2,195,349,195,14.3202133206032
"Brady, Tom",TAM,CAR,10,31.84,7800,34.84,6300,31.84,33,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_10_TB_CAR,TAM,T.Brady,39,40,3,334,341,0,1,7,11,28,341,3,168,324,173,23.4636331732359
"Brady, Tom",TAM,CHI,5,14.12,7500,14.12,6300,14.12,26,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,Brady,Tom,2020,QB,QB,12,Active,Tom Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,4314,167,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png' height='20'></img>,"Brady, Tom","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,2020_05_TB_CHI,TAM,T.Brady,41,44,1,233,253,0,3,8,16,25,253,1,100,383,153,-2.62360653423515
