Name,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,Team.y,logo_def,game_id,posteam,rusher_player_name,noruns,nopass,noplays,touchdown,yards_gained,touchdown_rush,yards_rushing,epa
"Akers, Cam",LAR,DAL,1,4.8,5800,5.3,5600,4.8,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_01_DAL_LA,LAR,C.Akers,14,0,14,0,39,0,39,-4.4953274881118
"Akers, Cam",LAR,NWE,14,20.4,5900,24.4,5100,20.4,20,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_14_NE_LA,LAR,C.Akers,29,0,29,0,171,0,171,-0.145575806964189
"Akers, Cam",LAR,NYJ,15,6.7,6700,7.2,6600,6.7,29,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,2020_15_NYJ_LA,LAR,C.Akers,15,0,15,0,63,0,63,-3.32890797394794
"Akers, Cam",LAR,SEA,10,3.8,5100,3.8,4200,3.8,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_10_SEA_LA,LAR,C.Akers,10,0,10,0,38,0,38,-2.46204656275222
"Akers, Cam",LAR,SFO,12,14.4,5500,14.4,4200,14.4,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,2020_12_SF_LA,LAR,C.Akers,9,0,9,1,84,1,84,1.99791220715269
"Akers, Cam",LAR,ARI,13,15.9,5600,16.4,4500,15.9,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_13_LA_ARI,LAR,C.Akers,21,0,21,1,72,1,72,-6.51877637326055
"Akers, Cam",LAR,MIA,8,5.9,5000,6.4,4300,5.9,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_08_LA_MIA,LAR,C.Akers,9,0,9,0,35,0,35,0.144800718640909
"Akers, Cam",LAR,PHI,2,1.3,5600,1.3,4500,1.3,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_02_LA_PHI,LAR,C.Akers,3,0,3,0,13,0,13,0.0244961848948151
"Akers, Cam",LAR,SFO,6,0,5100,0,4800,0,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,,,,,,,,,,,
"Akers, Cam",LAR,TAM,11,8.4,5400,8.9,4000,8.4,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,2020_11_LA_TB,LAR,C.Akers,5,0,5,0,15,0,15,-2.35554497843032
"Akers, Cam",LAR,WAS,5,6.1,5200,6.1,4000,6.1,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,Akers,Cam,2020,RB,RB,23,Active,Cam Akers,1999-06-22,5-11,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,21688,6938,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240021.png' height='20'></img>,"Akers, Cam","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,2020_05_LA_WAS,LAR,C.Akers,9,0,9,0,61,0,61,-0.589965814724565
"Ballage, Kalen",LAC,ATL,14,2.5,5000,3,4000,2.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png' height='12'></img>,2020_14_ATL_LAC,LAC,K.Ballage,7,0,7,0,14,0,14,-2.66565767302372
"Ballage, Kalen",LAC,DEN,16,3.6,5000,4.6,4000,3.6,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,2020_16_DEN_LAC,LAC,K.Ballage,4,0,4,0,14,0,14,-0.884624978760257
"Ballage, Kalen",LAC,NWE,13,5.4,5100,6.9,4000,5.4,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png' height='12'></img>,2020_13_NE_LAC,LAC,K.Ballage,7,0,7,0,34,0,34,2.45866990933428
"Ballage, Kalen",LAC,NYJ,11,10.6,5800,14.1,5600,10.6,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,2020_11_NYJ_LAC,LAC,K.Ballage,16,0,16,0,44,0,44,-4.52703742892481
"Ballage, Kalen",LAC,KAN,17,9.6,5300,9.6,4000,9.6,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,2020_17_LAC_KC,LAC,K.Ballage,13,0,13,1,36,1,36,-0.480228345608339
"Ballage, Kalen",LAC,LVR,15,7.1,4900,7.1,4000,7.1,16,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png' height='12'></img>,2020_15_LAC_LV,LAC,K.Ballage,8,0,8,1,11,1,11,-3.5596740427136
"Ballage, Kalen",LAC,MIA,10,12.7,5300,15.2,5000,12.7,14,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,2020_10_LAC_MIA,LAC,K.Ballage,18,0,18,0,68,0,68,0.880589295877144
"Ballage, Kalen",NYJ,DEN,4,2.1,5200,3.1,4300,2.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png' height='12'></img>,,,,,,,,,,,
"Ballage, Kalen",NYJ,IND,3,7.7,4500,10.2,4000,7.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,Ballage,Kalen,,RB,RB,,"","","","",,"","",00-0034799,,"",,,,,,"","","","",LAC,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,2020_03_NYJ_IND,NYJ,K.Ballage,2,0,2,0,8,0,8,-0.205045042559505
"Barber, Peyton",WAS,BAL,4,0.5,4900,0.5,4000,0.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,2020_04_BAL_WAS,WAS,P.Barber,3,0,3,0,5,0,5,-1.04833839013008
"Barber, Peyton",WAS,CAR,16,1,5200,1,4400,1,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png' height='12'></img>,2020_16_CAR_WAS,WAS,P.Barber,1,0,1,0,10,0,10,0.860569581505843
"Barber, Peyton",WAS,CIN,11,2.8,4500,2.8,4000,2.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,2020_11_CIN_WAS,WAS,P.Barber,8,0,8,0,28,0,28,-2.25446256461581
"Barber, Peyton",WAS,DAL,7,3.4,4500,3.4,4000,3.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_07_DAL_WAS,WAS,P.Barber,10,0,10,0,34,0,34,-2.67092854436487
"Barber, Peyton",WAS,LAR,5,0,4600,0,4000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png' height='12'></img>,,,,,,,,,,,
"Barber, Peyton",WAS,NYG,9,0,4500,0,4000,0,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png' height='12'></img>,,,,,,,,,,,
"Barber, Peyton",WAS,PHI,1,14.9,4900,14.9,4000,14.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png' height='12'></img>,2020_01_PHI_WAS,WAS,P.Barber,17,0,17,2,29,2,29,-3.3295079395175
"Barber, Peyton",WAS,SEA,15,6.5,5000,6.5,4400,6.5,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png' height='12'></img>,2020_15_SEA_WAS,WAS,P.Barber,4,0,4,1,5,1,5,0.509449138655327
"Barber, Peyton",WAS,ARI,2,0.1,5400,0.1,4400,0.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png' height='12'></img>,2020_02_WAS_ARI,WAS,P.Barber,1,0,1,0,1,0,1,2.04532789392397
"Barber, Peyton",WAS,CLE,3,0.6,5100,0.6,4300,0.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,2020_03_WAS_CLE,WAS,P.Barber,3,0,3,0,6,0,6,-1.22468562086578
"Barber, Peyton",WAS,DAL,12,5.7,4700,5.7,4000,5.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,Barber,Peyton,2020,RB,RB,34,Active,Peyton Barber,1994-06-27,5-11,225,Auburn,Milton (GA),00-0032741,3051902,86363c46-567e-41d6-a59a-3fed9ca64591,29560,10902,10927,18375,3594,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051902.png' height='20'></img>,"Barber, Peyton","",<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,2020_12_WAS_DAL,WAS,P.Barber,11,0,11,0,57,0,57,4.21607199136633
